id,youtube-id,region
55a09ac4-9a5b-468a-a380-e6f03ffb2a89,f0tJPY8UJxU,Cyprus
0a3b9d66-dfd8-496b-b2b0-8118d81768dd,fhgBxpQjoFc,Cyprus
9b0d53ca-b60c-424b-9fd5-8f3013802aa9,KHa8pnIJJQI,Cyprus
a0f5ce65-20d2-41a0-a659-682152e8311e,NaLcdBfunzg,Cyprus
df479b5b-87fc-42e7-9214-3f541b89271d,kAUfxL2QRuM,Cyprus
14407b98-eeef-4395-a2d9-1a76e52c861a,ycMNsIU_xeI,Epirus
29d25b62-7042-407a-86e7-193ff2caaffc,24-X2xUgsJo,Epirus
e8156717-e887-45e1-b8e9-958f4e6e4892,RdPuvo8y68M,Epirus
31c6a9f4-40a3-41c2-a1c8-3d866a80b0a0,XYF8hWTbuZE,Epirus
6760f4b9-1b77-439c-a420-54da59b293f0,ewDmWzsqZTw,Epirus
f275681f-aa07-414c-94aa-a2348ce49f8d,blfyVbTFKbQ,Epirus
37df62fe-d901-47cf-b4b6-a8535ce88847,CjQWio5E-wE,Epirus
72b84284-bd24-4d3d-b05b-ef99ade13db4,0jSUANx4pJU,Epirus
ba66cfaa-4569-46ea-af7f-2b6a8c1cf32c,Jivhl9jtro0,Epirus
80a71269-5d8c-4b8e-aa77-8ab949a8bc34,m-rxtlPwDaI,Epirus
6607638a-8efa-4f2b-a19a-abe47e78463f,5ywB2kUQgP0,Epirus
6b1804ae-2c2a-44fd-93f9-62e82e461174,AAy9Ww1LatA,Epirus
9fc6f997-6660-4fc1-a90e-82ecc670a878,L-NL3isYRBI,Epirus
e00f2df3-44fe-455a-be46-927c386405b3,5NFSdprZreI,Epirus
4b46b89a-fbfa-4030-aeff-6a2130868a29,VRC-6BjqoK8,Epirus
6b633eff-7aa4-4171-a7de-3b33c37f8c92,Jkt5CeBQwNM,Epirus
2c619209-0456-47b3-88e6-0325e1225018,Jkt5CeBQwNM,Epirus
15e1c05d-5604-4b9a-a0c5-aab8f9f18371,jWdSILaYhsA,Epirus
89ac3d89-396a-451f-91af-98346c03b9ec,Lzbh5lSXCoA,Epirus
eac5f175-58e5-4517-b562-4201e2e6db21,3cbGHSXQVdY,Epirus
b32537a1-6bac-46f4-bd67-319abe7753b7,soBgn-NCrsA,Epirus
288a6228-87ab-4aab-b79d-66ea5cac59b7,-ou2fZJelHc,Epirus
c01894ae-cb46-4157-b855-f686f3e9a406,XzV5UBcsnpU,Epirus
0b07641f-e144-45de-a83b-58b1ec736d54,WhiejHzCbQ0,Epirus
0b20b24d-75a1-4b3f-b9ae-e7528528c681,ynnwYZLQeoM,Epirus
cae8c2bc-8c7e-4e16-aabd-52731883bab4,asl8UhHPeKQ,Epirus
84e795b0-3ffb-468f-8f17-ca6922ca2e45,-YOteshg_Y8,Epirus
2ebbf340-cc25-4c1e-99b0-444722b8724f,kG3gWVTy5Es,Epirus
7066b1da-f302-4e62-a9c8-69601d272809,p6qy3NWrK40,Epirus
e1d8da30-112f-4a6d-8114-93433c08240a,A0l6w23xvRQ,Epirus
519cb8f9-1812-4416-9253-d545eb655f13,B2DyY6TPm84,Epirus
56ddd926-d2d9-4afd-afaf-5d592590c6d1,SQQgaZEfQJU,Epirus
56d660f3-c377-4cc9-a157-fd3efa8d92eb,N8HzQhRpe4U,Epirus
d29875b0-3827-4783-860d-6f3cf61fc8c6,oWRoD8XR6A8,Epirus
728c8b9b-0082-426e-9fac-70b3fe955d63,smCEMa0vEtY,Epirus
fdc262eb-b42c-4335-9b92-445ce55d7878,wLlm33vLM-U,Epirus
08c8474a-1c41-4006-ab62-09d712c0c1fc,ihRVj9amn3g,Epirus
5ced77d1-bac2-4a9a-8a98-3351f6450524,FUGszbj2d7M,Epirus
ebcdf743-3acf-4099-b210-cc18fd1dc0d2,2R8icqGW7OE,Epirus
4d99d390-1000-4d32-a531-9bf8be125b68,akwGOrBgdV8,Epirus
3f733a3e-df09-4480-99b0-8664038b89d9,K-lMTjofrjQ,Epirus
b98905db-a1c6-402e-9e0c-d07d6d53cd52,vR8B6SEy2fA,Epirus
b5e74378-ae0f-45ef-a055-0a58cc36ab14,HHZC1MOz7uc,Epirus
610d9f5d-611f-4ec7-b17f-5b3806e9d984,ksIrAdySIIQ,Epirus
973688f4-c190-4a85-b389-3e3c2dcb022d,_HYCk1JCYVU,Epirus
a1999130-4dab-46c2-aa62-839ec7459088,hPvTiHRsVDg,Epirus
5ab28d7f-6748-4e3b-94a9-6d9b6bb6e917,tU-Q9BdMJGY,Epirus
c9c7fa64-92d7-4b04-ac06-1ed73e301d81,g101uR0h5L0,Epirus
41797392-29f2-4d97-9a49-b185db417ee7,-sxdj3piLyQ,Epirus
4d7a43d1-e416-4c52-8d2f-bcb740934fc5,FAX5yan6kvo,Epirus
3c275945-dd43-4e8e-ab25-557d0b88cc30,_LQyHfbcHKI,Epirus
9fe7583b-b401-4c5a-b3d2-c8992c6c0dfc,BDeunuyMNx4,Epirus
37309a31-bbb5-4989-a20d-2e27db89d149,20IB14AnIAo,Epirus
c0e3ab74-840f-41ab-b037-0da8cd3facd5,5NfrZKk2S5k,Epirus
777976d0-32ca-489b-9d7f-003e2b690e7d,8SBrtGp0KBE,Epirus
f1f501a9-9023-4e4b-aa90-22b92b1c76ff,WFHu3n50OWs,Epirus
cf8f9dce-78d6-48e6-9af3-125041e99e71,7qITrE1SmyQ,Epirus
a8a80686-b330-4321-9ca2-5fd141bfc066,6whBJ8qQCk8,Epirus
8ea8b373-a503-4ff1-a646-611c00d5a9c2,MKsRqAnJkQ8,Epirus
4555911e-729a-4faa-b31a-3ec7c0fd98dd,bgqQg0tRwDU,Epirus
e118fc43-67c3-4856-ad56-306a299e20bd,BCD8MhBWxZM,Epirus
375ca8c8-9dae-46d9-b142-fd1f98edafd5,HHZC1MOz7uc,Epirus
6995ab5d-6bda-4826-a7ac-70d3750ce10a,_tpiySqNWC4,Epirus
f3ad49a2-b0a0-4adb-974b-9748ed43c266,562OwXu_yug,Epirus
682abb64-6f22-4afa-a9fe-cf005ca4e8a0,nxeeRj3hmiQ,Epirus
6426c91d-c7d8-4b39-a2b5-f5700ba8a13f,m5USetxaSN0,Epirus
bdeefe78-e169-4503-adcc-10fe2ab7584d,DpeuAlSiRs0,Epirus
14e75b70-5446-442d-8bb2-910f47aba250,rYNuSFxG1no,Euboea
90263830-8b8c-43a3-b829-4ca48ea754a5,25ivqt0QDqg,Euboea
fe93c9bc-7c2b-4575-9a30-86ce4342ea34,bPBRN1L89Vc,Euboea
3d175d0e-84ac-47e1-98ef-e20047f26545,xXUQjgwJ89U,Euboea
018a348e-c473-4ffc-8e22-1e6316d5d4f7,WCII7hvbkWk,Euboea
bc17c98f-a6ae-4268-b06f-256621a7c55c,LTKRwR_Yj3k,Euboea
215fc558-8a55-42ad-b2bc-c48955cd844a,5T5cPE9mpNY,Euboea
6404b994-4da6-4a10-8c0b-599408ffb15e,o-jeU1KhpEI,Euboea
322aba11-9d2e-4337-9f54-656ab015d242,l-j56KQcpRY,Ionian-sea
1f346ad6-6c08-438c-96d2-dc4762a7ab21,4YmONaw7NNA,Ionian-sea
3a048890-6ce5-4bdb-9f11-fcc0e9574e69,0M-IIaVtIok,Ionian-sea
1b8db86d-6084-4236-8adb-87fc35fdb2f2,JHxGc_4DPEQ,Ionian-sea
1aaf64ca-2f71-4d51-9e9a-3a3b46573d6d,1m_4S2i-Kmw,Ionian-sea
5cb51bc6-a8e6-4567-9c94-cdaf4f06c4c5,Z38nR7Nq_aM,Ionian-sea
b805eb9b-b2c1-4f76-aeba-d4cdf92e99c5,nuKWoH-MiRk,Ionian-sea
a552b219-dea3-451b-a804-bcb85a1b42a0,w2jfsBwB5YA,Ionian-sea
a00cdf9f-00cf-49df-b7bb-c11d0b9dd199,ouNc-1HAW-M,Ionian-sea
e8f469ef-ecc8-40db-a12e-6dd8d2fde174,ODO46kxoups,Ionian-sea
0dfafbcb-c47a-4870-b09b-25f7f17a2891,UnqccC_cxhY,Ionian-sea
1309d3e6-cc4a-42ba-bac0-a859a16eb21a,7-fE14tydUQ,Ionian-sea
1eb52f98-ef8d-4e1e-88f6-59b1aedd0480,O2SrBIENJJA,Ionian-sea
83718840-5f52-4d49-bf65-dec2291c9e68,cRPGONe0Ffo,Ionian-sea
06eac250-95ff-44ea-b0bd-458efd7631b3,2xm4U4vx-DI,Ionian-sea
932f5e60-0acd-4c95-9638-c08d88cf1158,TUBBuxTb13Y,Ionian-sea
c5860c65-e4c4-49be-8443-f03333a0f808,-QLidgacssI,Ionian-sea
b6513026-d158-4fd6-952e-2e52e20cac3b,IZPCayWMkHM,Ionian-sea
5540e9ec-1604-4729-bf58-a12d3a22b17d,LnNaotGiaIU,Ionian-sea
15cd34d6-4caa-4bf5-b6ec-996fd4c7d613,SwLq_fIlw0w,Ionian-sea
ea7b56cd-44bc-4ffd-9a47-4ec871e991c0,A3ztuHHoCWo,Ionian-sea
83891cf0-594c-4fcd-ba5a-4550a2bd6236,A3ztuHHoCWo,Ionian-sea
8b205e75-e8b7-43d6-9c94-d3ce0f62238c,mnWLB_ASM6U,Ionian-sea
3c3e91c5-ab7b-44ee-b77e-eee43953a3a0,xu9TlrTEQa8,Ionian-sea
d0b73679-5a81-4352-a8e1-46b2ec7c9eea,3xd6glYhhAY,Ionian-sea
b5766d01-c8de-4e59-9209-cc37f0124fa6,s5HpHvUBKIw,Kythira
e6533011-8643-48fa-b215-12c666f55695,kWLPPAWJsLE,Kythira
b6be30a5-6978-40a4-8652-16cb63c0c719,x5wKDJzOjhs,Kythira
f7a7c828-f754-49b8-8472-078354bb1dd4,S8Ws9bW9tJk,Kythira
ba32524c-15db-4757-b981-ca39789ef3c2,jVrf-XS1Iqo,Kythira
21b2ac98-6ffc-404f-a6c3-3e67dd76862e,klptDc6YseY,Macedonia
5ac6d21c-cf26-41c9-84b0-961b33e0190c,kbrjpUJOi4w,Macedonia
a5efa207-3371-4a51-baab-84e865355664,MwuBRVmJKIE,Macedonia
e826b8ee-c9af-4427-8e98-5be2570735cd,Jd43hyYnG2A,Macedonia
30569d75-5f30-4a79-b9ca-9fe1bad0ef93,iRxiSgpNi0k,Macedonia
e728231f-8641-465e-be06-fa51d3869e3f,EdLxqyuzeEs,Macedonia
76252e30-f8d3-4c7b-89b3-c1cd0be67028,DHwDihqrl9c,Macedonia
93237a98-1c18-4092-a381-fd86ef3b4c56,PQtsIqj5Ihg,Macedonia
c621b714-a36a-4297-8aa5-cea6f884f011,hq1Nz7tG9zA,Macedonia
ac85402f-2558-463a-979f-6fbdfbebc527,7iw6G2fegQA,Macedonia
094eaa07-b7bb-4ea6-894a-c8292aca0e8a,ptPTaIsV2mk,Macedonia
060c020c-a89a-4320-9d03-56eab3aff900,fibxq5jIrIc,Macedonia
c4551710-6466-4687-a086-f628fc03eecf,3QnaolG_65o,Macedonia
57606eec-a36d-4b33-9982-03ca67b160dd,SwiTbfy4q4k,Macedonia
b322ba9d-62b6-41fd-9243-fdb2249352b8,luR9PSdBK3o,Macedonia
dffb6d9b-f57b-42b4-809c-5e708702b9ed,a818XpHkQoQ,Macedonia
345f2298-7eee-4c0b-82af-624f53c78869,R_meSbYsOno,Macedonia
f2bc4f85-d35e-401d-a8a9-8b2d35d22839,2_kgJF2SUOo,Macedonia
a547b7da-d003-471b-88e0-4ed95b9bef32,TSQvr1zQnIY,Macedonia
1c5ada71-8d6a-4e3b-a1bf-15263f2e1ff4,C-bvViGLZxY,Macedonia
fba3f200-b027-4fc6-a1bf-de5a59b18e7b,52UFiux48D8,Macedonia
c7ca612c-177e-4d44-b2d8-dbc5adb4965c,-6WR0Ms13qA,Macedonia
45bad00f-5adf-4db5-92bc-b9255ecdb741,YW6SnVcLDCc,Macedonia
fc97b46a-0ab8-462a-9f9a-4cd16f8bba46,IpkUNoegCDc,Macedonia
0bc58dff-ab1f-485c-9d12-b3d48fd119d7,siiG_tzkblQ,Macedonia
56b9f422-eaec-4c37-b5be-60a9fdf3a676,HF9vSFLihLc,Macedonia
fccba15e-cadc-46d3-a968-706cf7c503f5,hmd6w-EPoJg,Macedonia
36248542-6863-4dd3-9f02-bb6167887e94,Jm32kQjDuEg,Macedonia
f839990f-5882-4229-9d19-dacfaf304ab1,ZJLbnOxAyOY,Macedonia
57bad7ab-d525-4cf3-b29b-f73484e4c365,OW0J28Z2UN8,Macedonia
5f7ae002-0356-442c-b89b-e34defbce4cf,L6UmuKj99_E,Macedonia
35fa3afd-da8e-47de-96c4-50a25ffbeeca,3mDb0Y3z7ds,Macedonia
232a5a52-3764-43d3-81b3-9139e018bef5,EllEeHYHZkc,Macedonia
ea01a181-e18b-4211-829d-48d136c75f9b,581s5h_AyVI,Macedonia
b28ea468-d249-4cd0-bfc9-95e8770547f2,MpiYIl6wktY,Macedonia
220c04d6-73e1-4c62-8261-510393800c2d,_gEQSzddhtc,Macedonia
15df737f-6fd4-4f8e-9751-086ae6a785ad,sp1mnkEjU7A,Macedonia
67b31416-2fa9-45df-bad4-480df6b05624,HgG2Ej7HD2s,Macedonia
6497a3c5-2143-4700-af4d-cc851ad93d2a,1YwvnVCe4bM,Macedonia
029e5c8a-b552-4264-bc14-906ae4775484,GebGktCuNzA,Macedonia
fd81267f-44ce-4879-9071-1e849da3dd20,gLKe9vBQXRY,Macedonia
dad2da3c-9dcf-4bc9-8a38-e78c5587cf07,H2SbrSEmug4,Macedonia
bf189d91-12e3-40a5-9873-184ef865fbe8,rEHvAbWYtIc,Macedonia
91dc69f2-901b-4b3a-982e-2fb19350eac1,UjbcTN2eDUc,Macedonia
bc98653a-973f-445a-8648-bcbd936842a5,dlN3vQYh3Lc,Peloponnese
9c86323b-0c45-4312-8a93-5ec6bb3fb025,L68tJlodJAo,Peloponnese
af228256-88f5-4c17-b5aa-c686de592a9b,3dSA_JpnP40,Peloponnese
3aace7cb-de7f-452d-868f-63df126fa979,7VNfO0dN4gU,Peloponnese
78ddea4f-874e-41eb-88c0-964d033f670f,gFkdSXKzltk,Peloponnese
d67771c7-26b5-4f3a-99f0-4b0c5ec46b57,kItIYJRn03w,Peloponnese
1eda2a3a-845e-42ff-9a6f-82c6266f8a85,hy0lJzTqBHc,Peloponnese
df127efb-280f-4fe0-841f-39c823cfa4ec,5t-1dq-pER8,Peloponnese
dce11605-00fc-4c9c-9633-ea459ff1a420,BdQudGwa7EQ,Peloponnese
2fe9243c-2986-4411-a132-7c3265290419,y6VoKDxxl3A,Peloponnese
6aaa27ef-a540-4fa1-a675-ee6cd8909c2b,vKxmEFkZwOo,Peloponnese
c682528b-f30e-4d9c-ab6a-7e3f867f3f99,KI_dW24Q58A,Peloponnese
af803ed2-ba42-4af7-a5c1-82229a128871,9Kh24mXqJPk,Peloponnese
11a8ebb8-5d38-4dc3-89f9-bf05094dbbcf,6IONkrtW_WU,Pontus
ee03999f-8e30-4fdd-8b52-0a20114dac20,IhtBTr0Ip1k,Pontus
cba357d5-223e-4a65-901d-bc51580c8abf,xR0CfEYWHfE,Pontus
b995e77f-4531-4837-9578-9ac762bebe9a,w_JT_jW1P30,Pontus
67407c3c-cff8-4302-977f-2b71857d9acd,tPceDEbdq0w,Pontus
b4f30cbf-9e60-4df9-934e-090f2f1c82a4,5Q-1M2x08Ow,Pontus
ee9cb257-8549-4cb8-907d-633d480f17d6,AJ4Oyhg3KxA,Pontus
1a955d84-1daa-450b-8b2f-6d22d94fe662,SXzqPY9gI3s,Pontus
19653915-9ee9-4728-bb4d-13141c6c1dfa,PNO8gJPbOtc,Pontus
a2c7c0af-a81e-450e-8e19-5f448867633a,9mqx7EqB-PM,Pontus
7d346a21-5bfc-4962-91f6-aa4d4a7054de,tu-2X8DSFUk,Thessaly
cc2ac4ec-5ab2-4f47-8095-c1053123c2c2,0KlzurPGkvc,Thessaly
9ae1775e-a671-4d09-8273-4774e230fca6,WuDD7pn7wZo,Thessaly
b734efb1-f582-4c2d-be82-99ade07cc049,JqOUwGhV1SU,Thessaly
27b23a7f-dc0e-4b87-9860-e01689c7a705,d1X4DgR2zok,Thessaly
c5ed8240-c2ab-4ad9-ae74-7e523f0cfa57,etU9eqQJweg,Thrace
d778b9ae-fbc6-48a9-9202-36246db465d4,YlNYVv3jTOU,Thrace
e96a1567-e21f-43a6-b72d-fedc177769de,w-E4vmlTMeo,Thrace
5223e121-3b83-46bd-9203-ffd20ad13d1a,hGIbKVxAh34,Thrace
0d98e615-e5a2-43fe-860f-9919a36cffd7,6lBGH9oebI4,Thrace
035a1a1b-9e2a-474f-b1b6-19e0d617f136,i4X8wScj5Ng,Thrace
2f24d624-621f-4da7-bec6-e4182d70fa78,JO0oq-EDBTE,Thrace
8511f864-3de2-4ab9-811a-1cc1bb9847bc,NhGAK5WW654,Thrace
8dc559e9-2ba2-4819-8a00-bd99b5f01e9f,b7vLsV3tjUI,Thrace
